,PLAYER_ID,PLAYER_NAME,PLAYER_POSITION,TEAM_ID,PLAYER_BACK_NUMBER,PLAYER_BIRTH_DATE,PLAYER_HEIGHT_WEIGHT,PLAYER_EDUCATION_PATH
228,229,서동욱,포수,2,106.0,2000-03-24,"175cm, 88kg",순천남산초-순천이수중-순천효천고BC-홍익대
229,230,손성빈,포수,2,28.0,2002-01-14,"186cm, 92kg",희망대초-경기신흥중-장안고-롯데-상무
230,231,손호영,내야수,2,33.0,1994-08-23,"182cm, 88kg",의왕부곡초-평촌중-충훈고-LG
231,232,송재영,투수,2,59.0,2002-06-20,"181cm, 84kg",수원잠원초(수원영통구리틀)-매향중-라온고-롯데-상무
232,233,신병률,투수,2,12.0,1996-01-30,"175cm, 82kg",둔촌초-잠신중-휘문고-단국대-KT
233,234,신윤후,내야수,2,3.0,1996-01-05,"177cm, 77kg",무학초-마산중-마산고-동의대
234,235,심재민,투수,2,23.0,1994-02-18,"182cm, 92kg",장유초(김해엔젤스리틀)-개성중-개성고-(전남과학대)-KT
235,236,엄장윤,포수,2,123.0,2003-10-07,"179cm, 78kg",사직초(부산동래구리틀)-사직중-부경고
236,237,오창현,외야수,2,114.0,2002-05-21,"165cm, 65kg",서울자운초(노원구리틀)-자양중-신일고-중앙대
237,238,유강남,포수,2,27.0,1992-07-15,"182cm, 88kg",청원초-휘문중-서울고-LG-상무-LG
238,239,유태웅,내야수,2,,2002-03-13,"175cm, 77kg",효제초-홍은중-성남고-동의대
239,240,윤동희,외야수,2,91.0,2003-09-18,"187cm, 85kg",현산초-대원중-야탑고
240,241,윤성빈,투수,2,55.0,1999-02-26,"197cm, 90kg",동일중앙초-경남중-부산고
241,242,윤수녕,외야수,2,126.0,2000-03-01,"173cm, 73kg",대전신흥초-한밭중-대전고-연세대
242,243,이민석,투수,2,37.0,2003-12-10,"189cm, 95kg",부산수영초-대천중-개성고
243,244,이병준,투수,2,45.0,2002-05-28,"185cm, 95kg",부산청동초(부산영도구리틀)-경남중-개성고
244,245,이상화,외야수,2,,2002-03-25,"181cm, 87kg",포항대해초-포항제철중-포항제철고-강릉영동대
245,246,이승헌,투수,2,47.0,1998-12-19,"196cm, 97kg",무학초-마산동중-용마고
246,247,이영재,투수,2,103.0,2006-10-20,"180cm, 71kg",태봉초(의정부시유소년야구단)-신흥중-신흥고
247,248,이인한,외야수,2,54.0,1998-12-24,"183cm, 95kg",광주대성초-심석중-강릉고-강릉영동대
248,249,이주찬,내야수,2,116.0,1998-09-21,"181cm, 86kg",송수초(해운대리틀)-센텀중-경남고-동의대
249,250,이태경,내야수,2,69.0,2002-11-24,"176cm, 77kg",광주송정동초-무등중-광주제일고-한일장신대
250,251,이호준,내야수,2,30.0,2004-03-20,"172cm, 72kg",대구옥산초-대구경운중-대구상원고
251,252,장두성,외야수,2,7.0,1999-09-16,"176cm, 75kg",축현초-재능중-동산고
252,253,전민재,내야수,2,13.0,1999-06-30,"181cm, 73kg",천안남산초-천안북중-대전고-두산
253,254,전준우,외야수,2,8.0,1986-02-25,"184cm, 98kg",흥무초-경주중-경주고-건국대-롯데-경찰
254,255,정보근,포수,2,42.0,1999-08-31,"175cm, 89kg",부산수영초-경남중-경남고
255,256,정선우,투수,2,115.0,2002-06-12,"173cm, 80kg",관동초(김해시리틀)-개성중-마산고-동아대
256,257,정성종,투수,2,18.0,1995-11-16,"181cm, 93kg",광주서석초-무등중-광주제일고-인하대-롯데-상무
257,258,정우준,투수,2,46.0,2000-03-17,"180cm, 82kg",태랑초(남양주리틀)-청원중-서울고-강릉영동대-롯데-상무
258,259,정철원,투수,2,65.0,1999-03-27,"192cm, 95kg",역북초-송전중-안산공고-두산
259,260,정현수,투수,2,57.0,2001-05-10,"180cm, 84kg",부산대연초-부산중-부산고-송원대
260,261,정훈,내야수,2,9.0,1987-07-18,"180cm, 85kg",양덕초-마산동중-용마고
261,262,조경민,투수,2,128.0,2004-09-17,"179cm, 78kg",상원초-개군중-강릉고
262,263,조세진,외야수,2,5.0,2003-11-21,"181cm, 86kg",장안초(성남중원구리틀)-선린중-서울고-롯데-상무
263,264,조영우,투수,2,104.0,2006-05-15,"182cm, 82kg",인천서림초-동산중-인천고
264,265,진승현,투수,2,,2003-09-05,"184cm, 108kg",본리초-협성경복중-경북고-롯데-상무
265,266,진해수,투수,2,31.0,1986-06-26,"187cm, 85kg",동삼초-경남중-부경고-KIA-상무-KIA-SK-LG
266,267,최민규,내야수,2,105.0,2004-02-23,"173cm, 74kg",광주수창초-충장중-광주제일고-부산과학기술대
267,268,최이준,투수,2,49.0,1999-04-10,"182cm, 90kg",서울이수초-대치중-장충고-KT
268,269,최준용,투수,2,56.0,2001-10-10,"185cm, 85kg",부산수영초-대천중-경남고
269,270,최항,내야수,2,14.0,1994-01-03,"183cm, 88kg",대일초-매송중-유신고-SK-SSG
270,271,하혜성,투수,2,118.0,2003-06-09,"191cm, 85kg",서울도곡초-언북중-덕수고
271,272,한승현,외야수,2,35.0,2006-10-29,"183cm, 80kg",신양초(강동구리틀)-건대부중-장충고
272,273,한태양,내야수,2,6.0,2003-09-15,"181cm, 76kg",역삼초-언북중-덕수고-롯데-상무
273,274,한현희,투수,2,1.0,1993-06-25,"182cm, 98kg",동삼초-경남중-경남고-히어로즈-키움
274,275,현도훈,투수,2,17.0,1993-01-13,"188cm, 95kg",풍양초(남양주리틀)-서울신일중-일본 교토고쿠사이고-일본 큐슈교리츠대-두
275,276,홍민기,투수,2,38.0,2001-07-20,"185cm, 85kg",법동초-한밭중-대전고
276,277,황성빈,외야수,2,0.0,1997-12-19,"172cm, 76kg",관산초-안산중앙중-소래고-경남대
277,278,강건,투수,7,99.0,2004-07-12,"183cm, 85kg",원일초(영통구리틀)-매향중-장안고
278,279,강민성,내야수,7,5.0,1999-12-08,"180cm, 85kg",대구옥산초-경상중-경북고
279,280,강백호,포수,7,50.0,1999-07-29,"184cm, 98kg",부천북초-서울이수중-서울고
280,281,강현우,포수,7,55.0,2001-04-13,"180cm, 90kg",원종초(부천시리틀)-부천중-유신고
281,282,고영표,투수,7,1.0,1991-09-16,"187cm, 88kg",광주대성초-광주동성중-화순고-동국대
282,283,권동진,내야수,7,52.0,1998-09-12,"178cm, 83kg",제주신광초-세광중-세광고-원광대-KT-상무
283,284,권성준,투수,7,115.0,2003-03-09,"185cm, 88kg",대구옥산초-경복중-경북고
284,285,김건형,외야수,7,0.0,1996-07-12,"182cm, 83kg",먼우금초-Lesbois(중)-Timberline(고)-Boise State(대)
285,286,김동현,투수,7,40.0,2006-01-21,"193cm, 97kg",신천초(고양덕양구리틀)-잠신중-서울고
286,287,김민석,포수,7,97.0,2005-07-22,"181cm, 93kg",창영초-동인천중-제물포고
287,288,김민수,투수,7,26.0,1992-07-24,"188cm, 80kg",청원초-청원중-청원고-성균관대-KT-상무
288,289,김민혁,외야수,7,53.0,1995-11-21,"181cm, 71kg",광주서석초-배재중-배재고-KT-상무
289,290,김병준,외야수,7,57.0,2003-07-03,"175cm, 80kg",창촌초(안산리틀)-안산중앙중-유신고
290,291,김상수,내야수,7,7.0,1990-03-23,"175cm, 68kg",대구옥산초-경복중-경북고-삼성
291,292,김재원,투수,7,43.0,2006-08-21,"190cm, 90kg",서울청구초-홍은중-장충고
292,293,김주완,투수,7,98.0,1999-10-07,"180cm, 77kg",송정동초-무등중-청담고-동강대-두산
293,294,김준태,포수,7,44.0,1994-07-31,"175cm, 91kg",양정초-개성중-경남고-(영남사이버대)-롯데-상무-롯데
294,295,김철호,내야수,7,9.0,1998-02-06,"182cm, 87kg",서화초-재능중-율곡고
295,296,김태오,투수,7,20.0,1997-07-29,"183cm, 84kg",연현초-양천중-서울고-KT-상무
296,297,로하스,외야수,7,3.0,1990-05-24,"189cm, 102kg",미국 Wabash Valley(대)-KT
297,298,문상준,내야수,7,113.0,2001-03-14,"183cm, 80kg",가동초-휘문중-휘문고
298,299,문상철,내야수,7,24.0,1991-04-06,"184cm, 85kg",중대초-잠신중-배명고-고려대-KT-상무
299,300,문용익,투수,7,18.0,1995-02-04,"178cm, 93kg",덕양초-양천중-청원고-세계사이버대-삼성
300,301,박건우,투수,7,46.0,2006-11-28,"182cm, 95kg",서울행당초(성동구유소년야구단)-충암중-충암고
301,302,박민석,외야수,7,104.0,2006-07-27,"178cm, 83kg",남정초-건대부중-덕수고
302,303,박민석,내야수,7,2.0,2000-04-13,"180cm, 77kg",성동초-덕수중-장충고
303,304,박영현,투수,7,60.0,2003-10-11,"183cm, 91kg",부천북초-부천중-유신고
304,305,박준혁,투수,7,102.0,2006-03-10,"178cm, 84kg",서울대왕초(강남구리틀)-휘문중-휘문고
305,306,박태완,내야수,7,58.0,2005-09-04,"173cm, 77kg",중동초(부천시리틀)-부천중-유신고
306,307,배정대,외야수,7,27.0,1995-06-12,"185cm, 80kg",도신초-성남중-성남고-(디지털문예대)-LG-KT-경찰
307,308,서영준,투수,7,112.0,2002-08-27,"175cm, 78kg",현암초(용인수지리틀)-성남성일중-백송고-홍익대
308,309,성재헌,투수,7,15.0,1997-12-22,"175cm, 82kg",도신초-성남중-성남고-연세대-LG
309,310,소형준,투수,7,30.0,2001-09-16,"189cm, 92kg",호암초(의정부리틀)-구리인창중-유신고
310,311,손동현,투수,7,41.0,2001-01-23,"183cm, 88kg",염창초(강서구리틀)-덕수중-성남고-KT-상무
311,312,송민섭,외야수,7,28.0,1991-08-02,"177cm, 80kg",청파초(안산리틀)-선린중-선린인터넷고-단국대-KT-상무
312,313,신범준,외야수,7,62.0,2002-06-01,"189cm, 78kg",원일초(수원영통구리틀)-매향중-장안고
313,314,신호준,외야수,7,68.0,2004-10-21,"186cm, 90kg",백마초-포항중-경주고
314,315,안치영,외야수,7,8.0,1998-05-29,"176cm, 72kg",중동초(원미구리틀)-천안북중-북일고
315,316,안현민,외야수,7,23.0,2003-08-22,"183cm, 90kg",임호초(김해리틀)-개성중-마산고
316,317,오서진,내야수,7,25.0,2006-02-22,"188cm, 80kg",수원신곡초-수원북중-유신고
317,318,오원석,투수,7,47.0,2001-04-23,"182cm, 80kg",수진초-매송중-야탑고-SK-SSG
318,319,오윤석,내야수,7,4.0,1992-02-24,"180cm, 87kg",화중초-자양중-경기고-연세대-롯데-상무-롯데
319,320,오재일,내야수,7,36.0,1986-10-29,"187cm, 95kg",인창초(구리리틀)-구리인창중-야탑고-현대-상무-히어로즈-두산-삼성
320,321,우규민,투수,7,12.0,1985-01-21,"184cm, 75kg",성동초-휘문중-휘문고-LG-경찰-LG-삼성
321,322,우종휘,투수,7,94.0,2003-12-15,"187cm, 90kg",길동초-휘문중-휘문고
322,323,원상현,투수,7,63.0,2004-10-16,"183cm, 83kg",가산초(부산진구리틀)-개성중-부산고
323,324,유준규,외야수,7,67.0,2002-08-16,"176cm, 69kg",군산신풍초-군산중-군산상고
324,325,유호식,투수,7,101.0,1999-05-11,"190cm, 104kg",서울청구초-덕수중-성남고-SK-SSG
325,326,육청명,투수,7,64.0,2005-07-18,"186cm, 90kg",강남초-선린중-강릉고
326,327,윤상인,투수,7,107.0,2004-04-01,"183cm, 80kg",서울도곡초-언북중-신일고-동원과학기술대
327,328,윤준혁,내야수,7,35.0,2001-07-26,"186cm, 86kg",역촌초(은평구리틀)-충암중-충암고
328,329,이상동,투수,7,37.0,1995-11-24,"181cm, 88kg",대구옥산초-경복중-경북고-영남대
329,330,이상우,투수,7,48.0,2003-10-14,"190cm, 95kg",연현초-수원북중-유신고
330,331,이선우,투수,7,61.0,2000-09-19,"186cm, 90kg",수진초-매송중-유신고
331,332,이승언,투수,7,90.0,2005-03-04,"186cm, 95kg",한일초(장안구리틀)-수일중-장안고
332,333,이승준,내야수,7,109.0,2006-02-01,"170cm, 65kg",진말초(와이번스리틀)-소래중-장안고
333,334,이승현,포수,7,96.0,2005-01-26,"184cm, 90kg",비전초(평택리틀)-개군중-북일고
334,335,이용현,내야수,7,106.0,2006-01-06,"188cm, 85kg",평택부용초(안성시리틀)-평택청담중-강릉고
335,336,이정현,투수,7,21.0,1997-12-05,"188cm, 93kg",무학초-마산동중-용마고
336,337,이정환,포수,7,103.0,2006-04-12,"182cm, 90kg",수원신곡초-매향중-안산공고
337,338,이정훈,외야수,7,33.0,1994-12-07,"185cm, 90kg",교문초-배재중-휘문고-경희대-KIA-상무-KIA-롯데
338,339,이종혁,투수,7,66.0,1997-05-29,"190cm, 86kg",대구옥산초-경복중-대구고
339,340,이준명,투수,7,95.0,2002-12-18,"193cm, 100kg",정목초(강서구리틀)-덕수중-성남고-동의대(얼리 드래프트)
340,341,이채호,투수,7,17.0,1998-11-23,"185cm, 85kg",동광초(김해시리틀)-원동중-용마고-SK-SSG
341,342,이태규,투수,7,45.0,2000-02-21,"188cm, 72kg",희망대초-매향중-장안고-KIA
342,343,이현민,투수,7,49.0,2001-10-13,"185cm, 86kg",방화초(김포중앙리틀)-원당중-구리인창고
343,344,이호연,내야수,7,34.0,1995-06-03,"177cm, 87kg",광주수창초-진흥중-광주제일고-성균관대-롯데
344,345,장민호,투수,7,110.0,2002-07-05,"180cm, 85kg",둔촌초-배재중-배재고-동국대
345,346,장성우,포수,7,22.0,1990-01-17,"187cm, 100kg",감천초-경남중-경남고-롯데-경찰-롯데
346,347,장준원,내야수,7,56.0,1995-11-21,"183cm, 77kg",경운초(김해시리틀)-개성중-경남고-LG
347,348,장진혁,외야수,7,51.0,1993-09-30,"184cm, 90kg",광주화정초-충장중-광주제일고-단국대-한화
348,349,전용주,투수,7,29.0,2000-02-12,"188cm, 87kg",양진초(안성시리틀)-성일중-안산공고
349,350,정영웅,외야수,7,108.0,1999-12-25,"171cm, 75kg",광주화정초-무등중-광주제일고-원광대
350,351,정운교,투수,7,111.0,2002-05-27,"181cm, 90kg",강릉중앙초-경포중-설악고-건국대
351,352,정정우,투수,7,116.0,2004-01-13,"185cm, 83kg",활천초(김해리틀)-내동중-용마고
352,353,조대현,포수,7,42.0,1999-08-06,"183cm, 81kg",길동초-매송중-유신고
353,354,조이현,투수,7,54.0,1995-06-27,"185cm, 95kg",송정동초-배재중-제주고-한화-SK-상무-SK-SSG
354,355,주권,투수,7,38.0,1995-05-31,"181cm, 82kg",청주우암초-청주중-청주고
355,356,지명성,투수,7,39.0,2002-02-15,"173cm, 65kg",의정부청룡초(의정부리틀)-배명중-신일고
356,357,천성호,내야수,7,14.0,1997-10-30,"183cm, 85kg",광주화정초-충장중-진흥고-단국대-KT-상무
357,358,최동환,투수,7,16.0,1989-09-19,"184cm, 83kg",인헌초-선린중-경동고-LG
358,359,최동희,외야수,7,100.0,2003-07-26,"184cm, 80kg",연지초(노원구리틀)-상명중-장충고
359,360,최성민,외야수,7,31.0,2002-07-05,"179cm, 84kg",송정동초-무등중-광주동성고
360,361,최용준,투수,7,92.0,2001-12-19,"192cm, 105kg",양산신양초(양산구리틀)-경남중-부산공고-KIA
361,362,쿠에바스,투수,7,32.0,1990-10-14,"188cm, 98kg",베네수엘라 Carabobo(대)
362,363,한지웅,투수,7,93.0,2003-07-07,"189cm, 82kg",대정초(인천시리틀)-상인천중-인천고
363,364,한차현,투수,7,59.0,1998-11-30,"180cm, 80kg",사능초(남양주리틀)-청원중-포항제철고-성균관대
364,365,허경민,내야수,7,13.0,1990-08-26,"176cm, 69kg",송정동초-충장중-광주제일고-두산-경찰-두산
365,366,헤이수스,투수,7,65.0,1996-12-10,"192cm, 104kg",베네수엘라 Juanita Hernandez(고)-키움
366,367,황재균,내야수,7,10.0,1987-07-28,"183cm, 96kg",사당초-서울이수중-경기고-현대-히어로즈-롯데-샌프란시스코
367,368,강민성,내야수,3,127.0,2006-02-22,"183cm, 85kg",연현초-잠신중-안산공고
368,369,강민호,포수,3,47.0,1985-08-18,"185cm, 100kg",제주신광초-포철중-포철공고-(국제디지털대)-롯데
369,370,강한울,내야수,3,6.0,1991-09-12,"181cm, 66kg",사당초-중앙중-안산공고-원광대-KIA-삼성-상무
370,371,공민규,내야수,3,9.0,1999-09-27,"183cm, 85kg",서화초-동산중-인천고-삼성-상무
371,372,구자욱,외야수,3,5.0,1993-02-12,"189cm, 75kg",본리초-경복중-대구고-삼성-상무
372,373,권현우,투수,3,41.0,2006-03-28,"190cm, 93kg",광주서림초-충장중-광주제일고
373,374,김대우,투수,3,17.0,1988-11-21,"183cm, 85kg",역삼초-대치중-서울고-홍익대-히어로즈-상무-히어로즈
374,375,김대호,투수,3,44.0,2001-10-15,"185cm, 100kg",제주신광초-이평중-군산상고-고려대
375,376,김도환,포수,3,24.0,2000-04-14,"178cm, 90kg",언북초(의정부리틀)-영동중-신일고-삼성-상무
376,377,김동현,투수,3,123.0,2001-05-25,"186cm, 95kg",용현초(인천남구리틀)-동인천중-인천고-강릉영동대
377,378,김무신,투수,3,48.0,1999-12-08,"185cm, 95kg",온양온천초-온양중-북일고-(대구대)-삼성-상무
378,379,김민수,포수,3,12.0,1991-03-02,"177cm, 80kg",대구옥산초-경복중-대구상원고-영남대-한화-상무
379,380,김백산,투수,3,120.0,2003-10-13,"183cm, 86kg",남산초-원주중-강릉고-부산과학기술대
380,381,김상준,내야수,3,125.0,2002-12-30,"176cm, 75kg",양덕초-마산동중-물금고-동원과학기술대
381,382,김성경,투수,3,122.0,1999-10-01,"181cm, 84kg",학강초-망운중-광주동성고-송원대(얼리 드래프트)
382,383,김성윤,외야수,3,39.0,1999-02-02,"163cm, 62kg",창신초(부산진구리틀)-원동중-포항제철고
383,384,김시온,투수,3,100.0,2003-10-30,"189cm, 89kg",서당초-대원중-율곡고
384,385,김영웅,내야수,3,30.0,2003-08-24,"183cm, 81kg",공주중동초-야로중-물금고
385,386,김유현,투수,3,119.0,2004-02-07,"184cm, 93kg",광주서석초-광주동성중-광주동성고-동강대
386,387,김재성,포수,3,2.0,1996-10-30,"185cm, 85kg",신광초-성남중-덕수고-LG-경찰-LG
387,388,김재윤,투수,3,62.0,1990-09-16,"185cm, 91kg",서울도곡초-휘문중-휘문고-KT
388,389,김재혁,외야수,3,8.0,1999-12-26,"182cm, 85kg",제주남초-제주제일중-제주고-동아대-삼성-상무
389,390,김재형,내야수,3,124.0,2005-11-22,"186cm, 102kg",봉천초-선린중-덕수고
390,391,김지찬,외야수,3,58.0,2001-03-08,"163cm, 64kg",백사초(이천시리틀)-모가중-라온고
391,392,김태근,외야수,3,64.0,1996-08-10,"175cm, 74kg",광진초(광진구리틀)-건대부중-배명고-건국대-두산-상무
392,393,김태훈,외야수,3,25.0,1996-03-31,"177cm, 78kg",진흥초(안산리틀)-평촌중-유신고-KT
393,394,김태훈,투수,3,27.0,1992-03-02,"187cm, 101kg",남부민초-대신중-부경고-히어로즈-경찰-히어로즈-키움
394,395,김헌곤,외야수,3,32.0,1988-11-09,"174cm, 81kg",회원초-경복중-제주관광고-영남대-삼성-상무
395,396,김호진,내야수,3,,2005-07-16,"183cm, 84kg",송정동초-충장중-진흥고-삼성-상무
396,397,디아즈,내야수,3,0.0,1996-11-19,"188cm, 105kg",도미니카 Daniel Smith(고)
397,398,레예스,투수,3,,1996-11-02,"198cm, 113kg",도미니카 Melida Altagracia Baez(고)-삼성
398,399,류지혁,내야수,3,16.0,1994-01-13,"181cm, 75kg",청원초-선린중-충암고-두산-상무-두산-KIA
399,400,박병호,내야수,3,52.0,1986-07-10,"185cm, 107kg",영일초(광명리틀)-영남중-성남고-상무-LG-히어로즈-미네소타-넥센-키움-KT
400,401,박승규,외야수,3,66.0,2000-09-02,"178cm, 80kg",일산초-덕수중-경기고-삼성-상무
401,402,박장민,내야수,3,116.0,2003-09-02,"179cm, 80kg",칠성초-경상중-대구고
402,403,박주혁,투수,3,101.0,2001-05-18,"182cm, 82kg",남정초-덕수중-휘문고-삼성-상무
403,404,박준용,투수,3,113.0,2003-12-19,"184cm, 92kg",북삼초(구미시리틀)-구미중-경북고-수성대
404,405,박진우,포수,3,111.0,2003-10-14,"176cm, 87kg",글꽃초(대전중구리틀)-현도중-청주고
405,406,배찬승,투수,3,55.0,2006-01-01,"180cm, 85kg",대구옥산초-협성경복중-대구고
406,407,백정현,투수,3,29.0,1987-07-13,"184cm, 80kg",대구옥산초-대구중-대구상원고
407,408,송은범,투수,3,46.0,1984-03-17,"182cm, 93kg",서흥초-동산중-동산고-SK-KIA-한화-LG
408,409,신경민,투수,3,110.0,2004-03-16,"186cm, 103kg",칠성초-경상중-대구고
409,410,심재훈,내야수,3,38.0,2006-03-03,"180cm, 80kg",삼일초-평촌중-유신고
410,411,안주형,내야수,3,14.0,1993-08-14,"176cm, 68kg",부산중앙초-부산중-부경고-영남대
411,412,양도근,내야수,3,68.0,2003-02-06,"173cm, 72kg",인천동막초-상인천중-장안고-강릉영동대
412,413,양우현,내야수,3,53.0,2000-04-13,"175cm, 82kg",남정초-충암중-충암고
413,414,양창섭,투수,3,42.0,1999-09-22,"182cm, 85kg",녹천초(노원구리틀)-청량중-덕수고
414,415,양현,투수,3,19.0,1992-08-23,"189cm, 104kg",영랑초-한밭중-대전고-두산-상무-히어로즈-키움
415,416,오승환,투수,3,21.0,1982-07-15,"178cm, 93kg",도신초-우신중-경기고-단국대-삼성-한신-세인트루이스-토론토-콜로라도
416,417,오현석,내야수,3,103.0,2001-03-05,"183cm, 99kg",고명초-홍은중-안산공고
417,418,우승완,투수,3,128.0,2005-09-06,"186cm, 90kg",대전구봉초(계룡시리틀)-충남중-세광고
418,419,원태인,투수,3,18.0,2000-04-06,"183cm, 92kg",율하초(중구리틀)-경복중-경북고
419,420,유병선,투수,3,102.0,2005-09-12,"181cm, 84kg",무학초(성동구리틀)-청량중-경동고
420,421,육선엽,투수,3,4.0,2005-07-13,"190cm, 90kg",백마초-서울신월중-장충고
421,422,윤정빈,외야수,3,31.0,1999-06-24,"182cm, 93kg",신도초-부천중-부천고-삼성-상무
422,423,이병헌,포수,3,23.0,1999-10-26,"180cm, 87kg",인천숭의초-인천신흥중-제물포고
423,424,이상민,투수,3,15.0,1990-11-04,"180cm, 85kg",남도초(수성리틀)-대구중-경북고-동의대-NC-히어로즈-경찰-히어로즈-키움
424,425,이성규,외야수,3,13.0,1993-08-03,"178cm, 82kg",광주대성초-광주동성중-광주동성고-인하대-삼성-경찰
425,426,이승민,투수,3,28.0,2000-08-26,"174cm, 79kg",본리초-경상중-대구고-삼성-상무
426,427,이승현,투수,3,57.0,2002-05-19,"183cm, 102kg",남도초-경복중-대구상원고
427,428,이승현,투수,3,57.0,2002-05-19,"183cm, 102kg",남도초-경복중-대구상원고
428,429,이재익,투수,3,26.0,1994-03-18,"180cm, 76kg",삼일초-중앙중-유신고
429,430,이재현,내야수,3,7.0,2003-02-04,"180cm, 82kg",서울이수초-선린중-서울고
430,431,이재희,투수,3,59.0,2001-10-11,"187cm, 100kg",대전신흥초-한밭중-대전고-삼성-상무
431,432,이진용,외야수,3,117.0,2006-06-30,"183cm, 80kg",평택부용초(모현메이필드)-평택청담중-북일고
432,433,이창용,내야수,3,50.0,1999-06-03,"184cm, 89kg",을지초(노원구리틀)-청량중-신흥고-강릉영동대
433,434,이해승,내야수,3,56.0,2000-08-01,"180cm, 86kg",인천서림초-신흥중-인천고-삼성-상무
434,435,이현준,내야수,3,118.0,2001-04-20,"182cm, 80kg",연현초-금릉중-비봉고-한양대
435,436,이호성,투수,3,1.0,2004-08-14,"184cm, 87kg",도원초(부천소사리틀)-동인천중-인천고
436,437,임창민,투수,3,45.0,1985-08-25,"183cm, 94kg",광주대성초-광주동성중-광주동성고-연세대-히어로즈-경찰-히어로즈-NC-두산
437,438,전병우,내야수,3,34.0,1992-10-24,"182cm, 93kg",동삼초-경남중-개성고-동아대-롯데-키움
438,439,정민성,투수,3,49.0,2005-05-09,"184cm, 98kg",군산중앙초-군산중-군산상일고
439,440,주한울,외야수,3,104.0,2002-06-08,"183cm, 83kg",성동초-건대부중-배명고
440,441,진희성,투수,3,115.0,2006-05-18,"179cm, 90kg",인천서림초-우신중-동산고
441,442,차동영,포수,3,106.0,2002-11-01,"181cm, 82kg",갈곡초(기흥구리틀)-모가중-강릉고
442,443,차승준,내야수,3,35.0,2006-11-20,"181cm, 88kg",무학초-창원신월중-용마고
443,444,천겸,투수,3,114.0,2006-01-25,"179cm, 88kg",부산수영초-개성중-부산고
444,445,최성훈,투수,3,54.0,1989-10-11,"178cm, 75kg",가동초-잠신중-경기고-경희대-LG
445,446,최예한,투수,3,109.0,2002-06-02,"183cm, 90kg",양정초-포항제철중-포항제철고-성균관대
446,447,최원태,투수,3,3.0,1997-01-07,"184cm, 104kg",인헌초(용산구리틀)-서울경원중-서울고-히어로즈-키움-LG
447,448,최지광,투수,3,11.0,1998-03-13,"173cm, 85kg",감천초-대신중-부산고-삼성-상무
448,449,최충연,투수,3,51.0,1997-03-05,"190cm, 85kg",대구수창초-대구중-경북고
449,450,최하늘,투수,3,37.0,1999-03-26,"190cm, 99kg",서울학동초-자양중-경기고-롯데-상무
